mice_name,session_date,day_init,experiment_type,session_path,day_index,Baseline_im,Baseline_im_voltage_file,Baseline_mat_file,BMI_im,BMI_im_voltage_file,BMI_mat_file,BMI_target_mat_file,Bot_candidates,Bot_ensemble,Flag_Baseline_im,Flag_BaselineOnline,Flag_BMI,Flag_BMI_im,Flag_BMITarget,Flag_Holostim_seq_im,Flag_Holostim_seq_mat_file,Flag_MainProt_mat_file,Flag_Pretrain_im,Flag_session_more_tif_Baseline_im,Flag_session_more_tif_BMI_im,Flag_session_more_tif_Holostim_seq_im,Flag_session_more_tif_pretrain,Flag_target_calibration,GPL_candidates,GPL_ensemble,HoloMask_gpl_file,Holostim_seq_im,Holostim_seq_im_voltage_file,Holostim_seq_mat_file,MainProt_mat_file,Pretrain_im,Pretrain_im_voltage_file,Pretrain_mat_file,Roi_mat_file,StrcMask_mat_file,Target_calibration_mat_file,Workspace_mat_file,XML_candidates,XML_ensemble,XML_holostim_seq
NVI17,191122,D18,hE2_rew,191122/NVI17/D18,8,baseline/baseline_191122T174710-015,baseline_191122T174710-015_Cycle00001_VoltageRecording_001.csv,BaselineOnline191122T174707.mat,BMI/BMI_191122T184909-017,BMI_191122T184909-017_Cycle00001_VoltageRecording_001.csv,BMI_online191122T193117.mat,,BOT_candidates.cfg,BOT_ens.cfg,,,,,191122/NVI17/D18,,,,,,,191122/NVI17/D18,191122/NVI17/D18,191122/NVI17/D18,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191122T174046-014,holostim_seq_191122T174046-014_Cycle00001_VoltageRecording_001.csv,holostim_seq191122T174245.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191122T180546-016,HoloVTA_pretrain_191122T180546-016_Cycle00001_VoltageRecording_001.csv,BMI_online191122T184758.mat,roi_data.mat,strcMask.mat,,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI20,191106,D02,hE2_rew,191106/NVI20/D02,0,baseline/baseline_191106T192350-069,baseline_191106T192350-069_Cycle00001_VoltageRecording_001.csv,BaselineOnline191106T192348.mat,BMI/BMI_191106T203524-071,BMI_191106T203524-071_Cycle00001_VoltageRecording_001.csv,BMI_online191106T211732.mat,BMI_target_info_20191106T194306.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,191106/NVI20/D02,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191106T191847-068,holostim_seq_191106T191847-068_Cycle00001_VoltageRecording_001.csv,holostim_seq191106T192006.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191106T194427-070,HoloVTA_pretrain_191106T194427-070_Cycle00001_VoltageRecording_001.csv,BMI_online191106T203409.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191106T194306.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI20,191108,D04,hE2_rew,191108/NVI20/D04,1,baseline/baseline_191108T185108-019,baseline_191108T185108-019_Cycle00001_VoltageRecording_001.csv,BaselineOnline191108T185106.mat,BMI/BMI_191108T200928-021,BMI_191108T200928-021_Cycle00001_VoltageRecording_001.csv,BMI_online191108T205136.mat,BMI_target_info_20191108T191051.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191108/NVI20/D04,191108/NVI20/D04,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191108T184225-018,holostim_seq_191108T184225-018_Cycle00001_VoltageRecording_001.csv,holostim_seq191108T184428.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191108T191229-020,HoloVTA_pretrain_191108T191229-020_Cycle00001_VoltageRecording_001.csv,BMI_online191108T200811.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191108T191051.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI20,191110,D06,hE2_rew,191110/NVI20/D06,2,baseline/baseline_191110T182135-015,baseline_191110T182135-015_Cycle00001_VoltageRecording_001.csv,BaselineOnline191110T182132.mat,BMI/BMI_191110T192539-017,BMI_191110T192539-017_Cycle00001_VoltageRecording_001.csv,BMI_online191110T200747.mat,BMI_target_info_20191110T184106.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191110/NVI20/D06,191110/NVI20/D06,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191110T181534-014,holostim_seq_191110T181534-014_Cycle00001_VoltageRecording_001.csv,holostim_seq191110T181730.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191110T184215-016,HoloVTA_pretrain_191110T184215-016_Cycle00001_VoltageRecording_001.csv,BMI_online191110T192425.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191110T184106.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI20,191112,D08,hE2_rew,191112/NVI20/D08,3,baseline/baseline_191112T193117-015,baseline_191112T193117-015_Cycle00001_VoltageRecording_001.csv,BaselineOnline191112T193115.mat,BMI/BMI_191112T203856-018,BMI_191112T203856-018_Cycle00001_VoltageRecording_001.csv,BMI_online191112T212104.mat,BMI_target_info_20191112T195016.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,191112/NVI20/D08,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191112T192520-014,holostim_seq_191112T192520-014_Cycle00001_VoltageRecording_001.csv,holostim_seq191112T192643.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191112T195129-016,HoloVTA_pretrain_191112T195129-016_Cycle00001_VoltageRecording_001.csv,BMI_online191112T203653.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191112T195016.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI20,191114,D10,hE2_rew,191114/NVI20/D10,4,baseline/baseline_191114T164409-012,baseline_191114T164409-012_Cycle00001_VoltageRecording_001.csv,BaselineOnline191114T164407.mat,BMI/BMI_191114T181937-018,BMI_191114T181937-018_Cycle00001_VoltageRecording_001.csv,BMI_online191114T190145.mat,BMI_target_info_20191114T171935.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191114/NVI20/D10,191114/NVI20/D10,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191114T163110-011,holostim_seq_191114T163110-011_Cycle00001_VoltageRecording_001.csv,holostim_seq191114T163250.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191114T172053-014,HoloVTA_pretrain_191114T172053-014_Cycle00001_VoltageRecording_001.csv,BMI_online191114T180809.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191114T171935.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI20,191116,D12,hE2_rew,191116/NVI20/D12,5,baseline/baseline_191116T160244-014,baseline_191116T160244-014_Cycle00001_VoltageRecording_001.csv,BaselineOnline191116T160241.mat,BMI/BMI_191116T171853-017,BMI_191116T171853-017_Cycle00001_VoltageRecording_001.csv,BMI_online191116T180101.mat,BMI_target_info_20191116T162047.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191116/NVI20/D12,191116/NVI20/D12,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191116T155655-013,holostim_seq_191116T155655-013_Cycle00001_VoltageRecording_001.csv,holostim_seq191116T155838.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191116T162223-015,HoloVTA_pretrain_191116T162223-015_Cycle00001_VoltageRecording_001.csv,BMI_online191116T171702.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191116T162047.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI20,191118,D14,hE2_rew,191118/NVI20/D14,6,baseline/baseline_191118T160430-010,baseline_191118T160430-010_Cycle00001_VoltageRecording_001.csv,BaselineOnline191118T160427.mat,BMI/BMI_191118T172448-014,BMI_191118T172448-014_Cycle00001_VoltageRecording_001.csv,BMI_online191118T180656.mat,BMI_target_info_20191118T162128.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191118/NVI20/D14,191118/NVI20/D14,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191118T155235-009,holostim_seq_191118T155235-009_Cycle00001_VoltageRecording_001.csv,holostim_seq191118T155502.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191118T162253-011,HoloVTA_pretrain_191118T162253-011_Cycle00001_VoltageRecording_001.csv,BMI_online191118T170754.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191118T162128.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI20,191120,D16,hE2_rew,191120/NVI20/D16,7,baseline/baseline_191120T171747-011,baseline_191120T171747-011_Cycle00001_VoltageRecording_001.csv,BaselineOnline191120T171745.mat,BMI/BMI_191120T182317-014,BMI_191120T182317-014_Cycle00001_VoltageRecording_001.csv,BMI_online191120T190524.mat,BMI_target_info_20191120T173753.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191120/NVI20/D16,191120/NVI20/D16,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191120T171146-010,holostim_seq_191120T171146-010_Cycle00001_VoltageRecording_001.csv,holostim_seq191120T171342.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191120T173909-012,HoloVTA_pretrain_191120T173909-012_Cycle00001_VoltageRecording_001.csv,BMI_online191120T182126.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191120T173753.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI20,191122,D18,hE2_rew,191122/NVI20/D18,8,baseline/baseline_191122T151818-010,baseline_191122T151818-010_Cycle00001_VoltageRecording_001.csv,BaselineOnline191122T151815.mat,BMI/BMI_191122T162906-013,BMI_191122T162906-013_Cycle00001_VoltageRecording_001.csv,BMI_online191122T171114.mat,BMI_target_info_20191122T153634.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191122/NVI20/D18,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191122T151103-009,holostim_seq_191122T151103-009_Cycle00001_VoltageRecording_001.csv,holostim_seq191122T151252.mat,mainProt_single_channel_fb.m,VTA_pretrain/VTA_pretrain_191122T153753-011,VTA_pretrain_191122T153753-011_Cycle00001_VoltageRecording_001.csv,BMI_online191122T162001.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191122T153634.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI21,191106,D02,hE2_rew,191106/NVI21/D02,0,baseline/baseline_191106T164117-064,baseline_191106T164117-064_Cycle00001_VoltageRecording_001.csv,BaselineOnline191106T164115.mat,BMI/BMI_191106T180215-067,BMI_191106T180215-067_Cycle00001_VoltageRecording_001.csv,,BMI_target_info_20191106T171656.mat,BOT_candidates.cfg,BOT_ens.cfg,,,191106/NVI21/D02,,,,,,,,,,191106/NVI21/D02,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191106T163543-063,holostim_seq_191106T163543-063_Cycle00001_VoltageRecording_001.csv,holostim_seq191106T163705.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191106T171822-066,HoloVTA_pretrain_191106T171822-066_Cycle00001_VoltageRecording_001.csv,,roi_data.mat,strcMask.mat,target_calibration_ALL_20191106T171656.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI21,191108,D04,hE2_rew,191108/NVI21/D04,1,baseline/baseline_191108T163052-014,baseline_191108T163052-014_Cycle00001_VoltageRecording_001.csv,BaselineOnline191108T163050.mat,BMI/BMI_191108T173509-017,BMI_191108T173509-017_Cycle00001_VoltageRecording_001.csv,BMI_online191108T181717.mat,BMI_target_info_20191108T164933.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,191108/NVI21/D04,,,,191108/NVI21/D04,191108/NVI21/D04,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191108T162152-013,holostim_seq_191108T162152-013_Cycle00001_VoltageRecording_001.csv,holostim_seq191108T162401.mat,,HoloVTA_pretrain/HoloVTA_pretrain_191108T165156-016,HoloVTA_pretrain_191108T165156-016_Cycle00001_VoltageRecording_001.csv,BMI_online191108T173404.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191108T164933.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI21,191110,D06,hE2_rew,191110/NVI21/D06,2,baseline/baseline_191110T160138-011,baseline_191110T160138-011_Cycle00001_VoltageRecording_001.csv,BaselineOnline191110T160136.mat,BMI/BMI_191110T171813-013,BMI_191110T171813-013_Cycle00001_VoltageRecording_001.csv,BMI_online191110T180021.mat,BMI_target_info_20191110T161928.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,191110/NVI21/D06,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191110T155342-009,holostim_seq_191110T155342-009_Cycle00001_VoltageRecording_001.csv,holostim_seq191110T155508.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191110T162054-012,HoloVTA_pretrain_191110T162054-012_Cycle00001_VoltageRecording_001.csv,BMI_online191110T171614.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191110T161928.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI21,191112,D08,hE2_rew,191112/NVI21/D08,3,baseline/baseline_191112T164419-010,baseline_191112T164419-010_Cycle00001_VoltageRecording_001.csv,BaselineOnline191112T164416.mat,BMI/BMI_191112T175101-012,BMI_191112T175101-012_Cycle00001_VoltageRecording_001.csv,BMI_online191112T183309.mat,BMI_target_info_20191112T170158.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,191112/NVI21/D08,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191112T163829-009,holostim_seq_191112T163829-009_Cycle00001_VoltageRecording_001.csv,holostim_seq191112T163948.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191112T170340-011,HoloVTA_pretrain_191112T170340-011_Cycle00001_VoltageRecording_001.csv,BMI_online191112T174858.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191112T170158.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI22,191106,D02,hE2_rew,191106/NVI22/D02,0,baseline/baseline_191106T142149-060,baseline_191106T142149-060_Cycle00001_VoltageRecording_001.csv,,BMI/BMI_191106T153013-062,BMI_191106T153013-062_Cycle00001_VoltageRecording_001.csv,BMI_online191106T161221.mat,BMI_target_info_20191106T144004.mat,BOT_candidates.cfg,BOT_ens.cfg,,191106/NVI22/D02,,,,,,,,,,191106/NVI22/D02,191106/NVI22/D02,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191106T140749-058,holostim_seq_191106T140749-058_Cycle00001_VoltageRecording_001.csv,holostim_seq191106T140941.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191106T144116-061,HoloVTA_pretrain_191106T144116-061_Cycle00001_VoltageRecording_001.csv,BMI_online191106T152915.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191106T144004.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI22,191108,D04,hE2_rew,191108/NVI22/D04,1,baseline/baseline_191108T141105-010,baseline_191108T141105-010_Cycle00001_VoltageRecording_001.csv,BaselineOnline191108T141103.mat,BMI/BMI_191108T151756-012,BMI_191108T151756-012_Cycle00001_VoltageRecording_001.csv,BMI_online191108T160004.mat,BMI_target_info_20191108T142924.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191108/NVI22/D04,191108/NVI22/D04,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191108T135925-009,holostim_seq_191108T135925-009_Cycle00001_VoltageRecording_001.csv,holostim_seq191108T140154.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191108T143056-011,HoloVTA_pretrain_191108T143056-011_Cycle00001_VoltageRecording_001.csv,BMI_online191108T151636.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191108T142924.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI22,191110,D06,hE2_rew,191110/NVI22/D06,2,baseline/baseline_191110T130709-006,baseline_191110T130709-006_Cycle00001_VoltageRecording_001.csv,BaselineOnline191110T130707.mat,BMI/BMI_191110T141009-008,BMI_191110T141009-008_Cycle00001_VoltageRecording_001.csv,BMI_online191110T145217.mat,BMI_target_info_20191110T132501.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191110/NVI22/D06,191110/NVI22/D06,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191110T125653-005,holostim_seq_191110T125653-005_Cycle00001_VoltageRecording_001.csv,holostim_seq191110T130057.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191110T132607-007,HoloVTA_pretrain_191110T132607-007_Cycle00001_VoltageRecording_001.csv,BMI_online191110T140900.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191110T132501.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI22,191112,D08,hE2_rew,191112/NVI22/D08,3,baseline/baseline_191112T141714-006,baseline_191112T141714-006_Cycle00001_VoltageRecording_001.csv,BaselineOnline191112T141712.mat,BMI/BMI_191112T153204-008,BMI_191112T153204-008_Cycle00001_VoltageRecording_001.csv,BMI_online191112T161411.mat,BMI_target_info_20191112T143522.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191112/NVI22/D08,191112/NVI22/D08,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191112T140908-005,holostim_seq_191112T140908-005_Cycle00001_VoltageRecording_001.csv,holostim_seq191112T141047.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191112T143715-007,HoloVTA_pretrain_191112T143715-007_Cycle00001_VoltageRecording_001.csv,BMI_online191112T153034.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191112T143522.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI22,191114,D10,hE2_rew,191114/NVI22/D10,4,baseline/baseline_191114T141030-005,baseline_191114T141030-005_Cycle00001_VoltageRecording_001.csv,BaselineOnline191114T141027.mat,BMI/BMI_191114T152453-010,BMI_191114T152453-010_Cycle00001_VoltageRecording_001.csv,BMI_online191114T160700.mat,BMI_target_info_20191114T143117.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191114/NVI22/D10,191114/NVI22/D10,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191114T140155-004,holostim_seq_191114T140155-004_Cycle00001_VoltageRecording_001.csv,holostim_seq191114T140414.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191114T143249-006,HoloVTA_pretrain_191114T143249-006_Cycle00001_VoltageRecording_001.csv,BMI_online191114T151520.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191114T143117.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI22,191116,D12,hE2_rew,191116/NVI22/D12,5,baseline/baseline_191116T134600-009,baseline_191116T134600-009_Cycle00001_VoltageRecording_001.csv,BaselineOnline191116T134558.mat,BMI/BMI_191116T145610-012,BMI_191116T145610-012_Cycle00001_VoltageRecording_001.csv,BMI_online191116T153818.mat,BMI_target_info_20191116T140445.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191116/NVI22/D12,191116/NVI22/D12,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191116T133917-008,holostim_seq_191116T133917-008_Cycle00001_VoltageRecording_001.csv,holostim_seq191116T134106.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191116T140608-010,HoloVTA_pretrain_191116T140608-010_Cycle00001_VoltageRecording_001.csv,BMI_online191116T144832.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191116T140445.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI22,191118,D14,hE2_rew,191118/NVI22/D14,6,baseline/baseline_191118T131950-006,baseline_191118T131950-006_Cycle00001_VoltageRecording_001.csv,BaselineOnline191118T131948.mat,BMI/BMI_191118T142948-008,BMI_191118T142948-008_Cycle00001_VoltageRecording_001.csv,BMI_online191118T151156.mat,BMI_target_info_20191118T134008.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191118/NVI22/D14,191118/NVI22/D14,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191118T130319-005,holostim_seq_191118T130319-005_Cycle00001_VoltageRecording_001.csv,holostim_seq191118T130519.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191118T134157-007,HoloVTA_pretrain_191118T134157-007_Cycle00001_VoltageRecording_001.csv,BMI_online191118T142823.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191118T134008.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI22,191120,D16,hE2_rew,191120/NVI22/D16,7,baseline/baseline_191120T130929-007,baseline_191120T130929-007_Cycle00001_VoltageRecording_001.csv,BaselineOnline191120T130927.mat,BMI/BMI_191120T141620-009,BMI_191120T141620-009_Cycle00001_VoltageRecording_001.csv,BMI_online191120T145828.mat,BMI_target_info_20191120T132711.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191120/NVI22/D16,191120/NVI22/D16,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191120T130214-006,holostim_seq_191120T130214-006_Cycle00001_VoltageRecording_001.csv,holostim_seq191120T130430.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191120T132818-008,HoloVTA_pretrain_191120T132818-008_Cycle00001_VoltageRecording_001.csv,BMI_online191120T141459.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191120T132711.mat,,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI22,191122,D18,hE2_rew,191122/NVI22/D18,8,baseline/baseline_191122T131043-006,baseline_191122T131043-006_Cycle00001_VoltageRecording_001.csv,BaselineOnline191122T131040.mat,BMI/BMI_191122T141301-008,BMI_191122T141301-008_Cycle00001_VoltageRecording_001.csv,BMI_online191122T145509.mat,BMI_target_info_20191122T132805.mat,,,,,,,,,,,,,,191122/NVI22/D18,191122/NVI22/D18,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191122T130209-005,holostim_seq_191122T130209-005_Cycle00001_VoltageRecording_001.csv,holostim_seq191122T130436.mat,mainProt_single_channel_fb.m,HoloVTA_pretrain/HoloVTA_pretrain_191122T132925-007,HoloVTA_pretrain_191122T132925-007_Cycle00001_VoltageRecording_001.csv,BMI_online191122T141154.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191122T132805.mat,,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI12,191008,D13,hE2_norew,191008/NVI12/D13,0,baseline/baseline_191008T132656-003,baseline_191008T132656-003_Cycle00001_VoltageRecording_001.csv,BaselineOnline191008T132653.mat,BMI/BMI_191008T143815-006,BMI_191008T143815-006_Cycle00001_VoltageRecording_001.csv,BMI_online191008T152023.mat,BMI_target_info_20191008T134703.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191008/NVI12/D13,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191008T131658-002,holostim_seq_191008T131658-002_Cycle00001_VoltageRecording_001.csv,holostim_seq191008T131851.mat,mainProt_single_channel.m,Holo_pretrain/Holo_pretrain_191008T135327-005,Holo_pretrain_191008T135327-005_Cycle00001_VoltageRecording_001.csv,BMI_online191008T143535.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191008T134703.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI12,191012,D17,hE2_norew,191012/NVI12/D17,1,baseline/baseline_191012T125444-003,baseline_191012T125444-003_Cycle00001_VoltageRecording_001.csv,BaselineOnline191012T125442.mat,BMI/BMI_191012T135841-005,BMI_191012T135841-005_Cycle00001_VoltageRecording_001.csv,BMI_online191012T144049.mat,BMI_target_info_20191012T131229.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,191012/NVI12/D17,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191012T124719-002,holostim_seq_191012T124719-002_Cycle00001_VoltageRecording_001.csv,holostim_seq191012T124922.mat,mainProt_single_channel.m,Holo_pretrain/Holo_pretrain_191012T131431-004,Holo_pretrain_191012T131431-004_Cycle00001_VoltageRecording_001.csv,BMI_online191012T135639.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191012T131229.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
NVI12,191027,D27,hE2_norew,191027/NVI12/D27,2,baseline/baseline_191027T135833-122,baseline_191027T135833-122_Cycle00001_VoltageRecording_001.csv,BaselineOnline191027T135831.mat,BMI/BMI_191027T150440-124,BMI_191027T150440-124_Cycle00001_VoltageRecording_001.csv,BMI_online191027T154647.mat,BMI_target_info_20191027T141555.mat,BOT_candidates.cfg,BOT_ens.cfg,,,,,,,,,,,,,,,GPL_candidates_holoMask.gpl,GPL_ens.gpl,holoMask.gpl,holostim_seq/holostim_seq_191027T135251-121,holostim_seq_191027T135251-121_Cycle00001_VoltageRecording_001.csv,holostim_seq191027T135416.mat,mainProt_single_channel.m,Holo_pretrain/Holo_pretrain_191027T141840-123,Holo_pretrain_191027T141840-123_Cycle00001_VoltageRecording_001.csv,BMI_online191027T150048.mat,roi_data.mat,strcMask.mat,target_calibration_ALL_20191027T141555.mat,workspace.mat,XML_candidates.xml,XML_ens.xml,seq_single_stim.xml
